Unnamed: 0,gender,age,internet_access,study_environment,sleep_hours,social_media_hours,math_score,reading_score,writing_score,science_score,final_exam_score,pass_fail,total_score,average
7557,Female,16,Yes,Moderate,6.84,3.0,31.5,53.5,32.2,33.7,36.8,Fail,263.29999999999995,43.883333333333326
3772,Female,16,Yes,Moderate,6.9,4.2,29.2,26.4,33.3,27.9,29.7,Fail,186.79999999999995,31.13333333333333
8779,Female,15,Yes,Quiet,6.69,1.4,54.2,54.2,61.6,59.9,57.5,Pass,376.4,62.73333333333333
3457,Male,16,Yes,Moderate,6.39,3.8,33.7,49.4,53.2,52.8,48.9,Fail,303.0,50.5
8383,Male,17,Yes,Quiet,8.86,4.8,36.2,37.3,34.9,30.3,34.3,Fail,220.1,36.68333333333333
1354,Female,17,Yes,Quiet,7.17,2.6,28.7,26.0,37.0,51.2,35.3,Fail,246.2,41.03333333333333
45,Female,17,Yes,Noisy,6.87,0.0,43.8,32.2,32.0,36.2,34.9,Fail,239.3,39.88333333333333
9872,Female,16,Yes,Quiet,7.38,3.6,55.3,38.4,45.4,48.9,45.2,Fail,275.8,45.96666666666667
748,Male,18,Yes,Quiet,8.49,4.0,28.4,33.9,21.5,44.4,32.9,Fail,225.7,37.61666666666667
7917,Male,16,Yes,Noisy,7.04,4.8,12.6,23.3,33.7,24.0,23.9,Fail,186.9,31.15
4241,Male,15,Yes,Moderate,7.14,1.5,39.1,50.5,41.9,49.2,44.6,Fail,299.1,49.85
5628,Female,18,Yes,Quiet,7.43,2.9,54.5,55.2,74.1,84.1,67.5,Pass,422.4,70.39999999999999
4657,Female,18,Yes,Quiet,7.31,3.8,53.4,32.7,44.1,41.1,41.2,Fail,279.6,46.6
4238,Female,18,Yes,Moderate,8.75,2.1,40.0,55.2,29.7,34.9,38.2,Fail,274.1,45.68333333333334
3460,Female,18,Yes,Quiet,5.82,0.6,62.4,41.1,38.5,40.1,44.6,Fail,326.7,54.45
7381,Male,16,Yes,Moderate,7.7,2.8,53.1,51.7,52.0,54.6,52.8,Pass,327.9,54.65
5549,Female,17,Yes,Quiet,6.43,1.1,43.3,53.6,56.3,53.3,49.9,Fail,351.1,58.51666666666666
7075,Female,15,Yes,Noisy,7.27,0.9,67.0,70.3,71.6,73.9,70.8,Pass,411.2000000000001,68.53333333333335
5838,Female,18,Yes,Noisy,6.56,1.8,25.7,41.9,36.8,27.2,32.8,Fail,219.1,36.51666666666666
8091,Female,16,Yes,Noisy,6.48,2.2,34.0,46.8,41.6,25.4,39.5,Fail,240.3,40.05
5474,Female,17,Yes,Quiet,6.65,2.8,37.6,43.6,42.8,48.6,43.6,Fail,300.0,50.0
3614,Female,16,No,Moderate,6.55,4.8,77.6,79.4,72.6,74.2,76.8,Pass,461.3,76.88333333333334
7501,Female,18,Yes,Moderate,6.14,4.4,34.8,40.6,18.4,35.0,32.5,Fail,243.7,40.61666666666667
7053,Male,17,Yes,Noisy,8.15,2.8,40.7,29.9,32.6,40.2,38.7,Fail,262.69999999999993,43.78333333333333
7367,Female,15,Yes,Noisy,7.73,3.3,61.9,53.1,53.0,53.2,54.4,Pass,366.3,61.04999999999999
8019,Female,15,Yes,Quiet,8.49,4.3,50.0,65.0,58.6,70.7,63.1,Pass,383.1,63.85
9638,Female,18,Yes,Quiet,6.01,4.9,46.9,47.8,36.3,43.1,44.0,Fail,267.5,44.583333333333336
9055,Male,16,Yes,Moderate,6.02,3.9,47.8,28.5,29.8,24.1,32.4,Fail,237.0,39.5
664,Male,15,Yes,Quiet,6.72,0.9,43.9,48.9,40.2,55.0,48.7,Fail,336.7,56.11666666666667
2319,Male,15,Yes,Quiet,6.7,4.7,40.5,32.2,40.0,26.1,34.3,Fail,235.1,39.18333333333334
3542,Male,18,Yes,Noisy,6.31,5.0,43.8,42.6,33.4,43.2,40.0,Fail,267.3,44.55
3677,Female,17,Yes,Noisy,7.11,2.2,47.3,46.4,46.6,57.6,49.1,Fail,286.4,47.73333333333333
9599,Male,15,Yes,Quiet,7.61,2.6,23.6,49.6,41.4,37.2,39.6,Fail,260.7,43.45
3091,Female,15,Yes,Quiet,7.15,4.1,53.9,57.2,60.8,51.5,53.2,Pass,351.5,58.583333333333336
675,Male,15,Yes,Noisy,6.87,1.7,50.3,62.4,46.6,53.2,54.4,Pass,338.0,56.333333333333336
8676,Female,16,Yes,Quiet,7.08,2.2,44.4,51.0,35.5,51.2,46.3,Fail,317.6,52.93333333333334
4884,Female,16,Yes,Moderate,6.6,3.3,60.6,55.8,55.7,61.7,60.6,Pass,356.40000000000003,59.400000000000006
8079,Male,15,Yes,Quiet,7.34,0.7,66.5,54.1,60.3,60.1,62.7,Pass,380.7,63.45
1962,Female,15,Yes,Quiet,6.0,1.3,51.3,51.6,50.6,58.0,52.0,Pass,334.8,55.8
1840,Female,17,Yes,Noisy,5.92,3.8,27.8,42.6,41.5,26.2,32.6,Fail,213.3,35.55
7168,Female,15,No,Quiet,8.36,1.8,36.7,38.4,38.3,39.9,36.6,Fail,254.5,42.41666666666666
9898,Male,16,Yes,Quiet,7.61,4.3,50.3,51.3,62.8,45.6,51.0,Pass,340.6,56.76666666666667
3538,Female,16,Yes,Quiet,6.37,1.8,55.3,49.9,55.9,54.8,52.3,Pass,313.1,52.18333333333333
8026,Male,15,Yes,Moderate,5.92,3.7,49.5,48.6,36.7,44.4,45.1,Fail,281.5,46.91666666666666
4866,Male,17,Yes,Quiet,6.66,4.0,37.6,46.5,59.1,57.8,51.3,Pass,343.9,57.31666666666666
4174,Female,17,Yes,Moderate,7.92,0.6,56.1,34.4,44.0,48.9,44.5,Fail,286.3,47.71666666666667
8088,Female,18,Yes,Noisy,6.63,5.1,37.6,20.3,36.0,40.1,31.9,Fail,238.5,39.75
4377,Female,16,Yes,Quiet,8.48,5.0,41.4,36.2,45.8,30.9,42.3,Fail,269.79999999999995,44.96666666666666
6211,Male,16,Yes,Quiet,9.17,2.1,36.2,48.3,42.7,61.2,46.1,Fail,287.6,47.93333333333334
4766,Male,17,Yes,Quiet,7.88,1.2,68.1,65.3,61.3,67.6,65.0,Pass,388.69999999999993,64.78333333333332
411,Female,16,Yes,Quiet,8.08,2.7,45.8,31.3,37.9,25.2,35.5,Fail,248.2,41.36666666666667
613,Female,18,Yes,Quiet,6.43,2.7,45.4,56.9,41.9,51.7,46.3,Fail,295.8,49.3
6126,Female,17,Yes,Quiet,6.48,4.6,73.4,46.7,64.2,63.1,66.6,Pass,378.5,63.083333333333336
5210,Female,15,Yes,Quiet,5.77,0.0,31.0,40.2,40.2,26.7,37.7,Fail,264.9,44.15
1430,Male,15,Yes,Moderate,7.57,0.0,40.9,54.2,44.5,58.2,45.4,Fail,306.70000000000005,51.116666666666674
2425,Male,18,Yes,Moderate,8.01,1.8,42.7,40.8,31.8,50.8,40.2,Fail,266.8,44.46666666666667
8841,Female,18,Yes,Moderate,7.04,2.2,49.4,55.3,60.5,54.6,57.7,Pass,353.5,58.91666666666666
3833,Female,18,Yes,Quiet,6.78,0.0,65.3,71.2,73.0,51.4,62.8,Pass,413.0,68.83333333333333
4718,Female,16,Yes,Noisy,7.35,0.0,47.0,41.0,58.5,48.7,45.5,Fail,294.0,49.0
7185,Male,18,Yes,Moderate,7.03,4.8,39.4,30.9,27.0,29.1,33.5,Fail,220.9,36.81666666666667
1417,Male,16,Yes,Quiet,6.81,4.4,41.7,42.1,48.9,40.8,43.5,Fail,298.4,49.73333333333333
7199,Male,17,Yes,Moderate,7.04,1.5,54.0,37.0,41.6,54.9,44.0,Fail,295.1,49.18333333333334
604,Male,16,Yes,Quiet,6.7,2.6,46.5,42.5,63.8,55.4,50.1,Pass,319.1,53.18333333333334
1272,Male,17,Yes,Quiet,7.14,1.2,40.2,44.1,37.3,45.4,40.3,Fail,282.9,47.15
3964,Female,18,No,Noisy,7.55,0.5,60.0,54.9,58.7,66.2,60.0,Pass,369.3,61.55
6367,Male,16,Yes,Noisy,6.74,3.2,53.9,63.7,56.7,53.8,57.0,Pass,370.7000000000001,61.78333333333334
8746,Male,15,Yes,Moderate,6.77,4.5,50.6,51.2,53.5,48.3,51.1,Pass,332.0,55.333333333333336
247,Male,16,Yes,Moderate,7.77,0.6,53.3,49.7,46.8,49.0,48.5,Fail,305.2,50.86666666666667
9226,Female,17,Yes,Moderate,8.47,0.9,56.0,51.9,67.8,70.8,60.7,Pass,391.6,65.26666666666667
1982,Female,15,No,Quiet,7.2,3.5,68.2,60.8,72.3,55.2,59.1,Pass,372.6,62.1
2835,Male,17,Yes,Moderate,6.38,1.3,65.2,51.3,71.0,63.9,65.0,Pass,385.7,64.28333333333333
5375,Male,18,No,Quiet,8.13,1.9,23.7,42.0,34.2,44.5,37.0,Fail,235.2,39.2
199,Male,18,Yes,Quiet,5.49,3.2,19.8,18.3,22.5,16.3,20.6,Fail,140.3,23.383333333333336
485,Female,17,Yes,Moderate,6.32,1.4,52.8,58.3,70.6,51.9,59.8,Pass,373.8,62.29999999999999
6083,Female,16,Yes,Moderate,5.65,0.9,68.7,41.3,56.1,47.5,54.3,Pass,362.6,60.43333333333333
8956,Male,15,Yes,Quiet,7.88,1.9,32.5,26.2,20.1,20.4,21.9,Fail,199.3,33.21666666666667
455,Male,16,Yes,Quiet,6.7,1.7,63.4,66.8,68.1,60.0,64.1,Pass,393.6,65.6
9798,Male,15,Yes,Moderate,5.06,3.4,43.4,44.2,41.0,49.3,44.5,Fail,267.2,44.53333333333333
8826,Male,16,Yes,Quiet,6.36,1.1,28.9,22.3,20.7,24.5,22.0,Fail,196.8,32.800000000000004
6515,Male,17,Yes,Moderate,7.88,2.3,66.8,66.0,75.5,72.1,71.2,Pass,425.5,70.91666666666667
1721,Male,17,Yes,Noisy,6.04,2.0,23.5,33.1,26.0,21.7,29.1,Fail,206.5,34.416666666666664
7050,Male,18,Yes,Moderate,6.99,3.5,22.0,26.1,31.5,17.5,22.5,Fail,185.6,30.933333333333334
6382,Female,15,Yes,Quiet,6.62,2.4,51.4,41.9,47.4,42.6,48.5,Fail,316.79999999999995,52.79999999999999
8165,Female,17,Yes,Noisy,7.69,4.4,42.0,53.6,44.0,41.1,46.6,Fail,294.29999999999995,49.04999999999999
5767,Male,17,Yes,Moderate,5.11,3.4,57.5,57.3,53.3,61.5,59.3,Pass,354.7,59.11666666666667
5809,Female,15,Yes,Moderate,5.16,3.2,35.1,33.7,34.9,28.5,31.8,Fail,232.40000000000003,38.73333333333334
4626,Male,17,Yes,Quiet,7.5,2.7,57.1,56.0,60.1,42.1,51.8,Pass,329.2,54.86666666666667
862,Female,17,Yes,Quiet,5.23,2.5,39.5,33.8,40.0,38.4,40.9,Fail,269.5,44.91666666666666
2094,Male,15,Yes,Noisy,8.27,5.0,37.9,28.8,46.5,30.9,36.1,Fail,236.5,39.41666666666666
947,Female,16,Yes,Quiet,6.43,4.5,42.7,23.5,44.8,40.8,38.2,Fail,265.8,44.3
5641,Female,16,Yes,Moderate,6.88,1.9,25.5,37.2,46.3,43.4,36.9,Fail,252.7,42.11666666666667
1444,Male,15,Yes,Quiet,6.39,0.9,53.2,38.8,55.6,58.8,54.8,Pass,315.5,52.583333333333336
1280,Female,16,Yes,Noisy,7.48,0.9,61.7,43.8,60.3,63.5,58.7,Pass,358.0,59.66666666666666
3110,Male,16,Yes,Noisy,5.78,4.6,39.6,42.8,47.9,50.6,42.6,Fail,307.1,51.18333333333334
8952,Male,18,Yes,Quiet,6.97,2.1,32.5,37.4,48.0,46.2,40.8,Fail,275.90000000000003,45.98333333333334
7609,Male,18,Yes,Moderate,5.86,0.0,50.2,43.2,54.1,44.3,48.9,Fail,299.3,49.88333333333333
5135,Male,15,Yes,Quiet,6.54,1.0,37.1,48.3,59.2,58.3,50.8,Pass,319.90000000000003,53.31666666666667
3016,Male,17,Yes,Noisy,8.09,1.3,60.3,57.4,62.8,64.2,61.0,Pass,379.8,63.29999999999999
2302,Male,18,No,Moderate,7.1,2.1,66.2,62.6,68.9,72.9,69.6,Pass,396.9,66.15
2004,Female,15,No,Noisy,6.57,4.6,38.8,43.1,37.9,61.8,45.7,Fail,327.3,54.55
4580,Male,15,No,Noisy,6.18,4.9,56.4,57.3,41.0,45.7,51.0,Pass,324.7,54.11666666666667
8704,Male,17,Yes,Quiet,6.8,3.7,62.7,49.8,55.7,55.4,53.4,Pass,369.1,61.51666666666667
1005,Male,15,Yes,Noisy,6.63,2.0,56.7,57.7,47.1,57.7,54.5,Pass,322.3,53.71666666666667
5138,Female,16,Yes,Moderate,5.82,3.5,52.0,45.0,27.9,51.1,45.4,Fail,283.8,47.3
4317,Female,15,Yes,Moderate,5.96,1.0,39.5,48.4,30.2,33.3,32.2,Fail,268.1,44.68333333333334
6558,Male,15,Yes,Noisy,7.6,3.8,56.2,53.1,74.7,57.0,60.3,Pass,363.9,60.650000000000006
4387,Male,18,Yes,Moderate,8.24,1.5,23.3,44.8,17.8,41.3,31.4,Fail,247.4,41.23333333333333
2132,Female,15,Yes,Quiet,6.14,1.9,38.4,36.6,35.3,50.5,40.3,Fail,291.90000000000003,48.650000000000006
4265,Male,16,Yes,Moderate,5.85,5.0,41.9,42.7,33.8,32.5,37.9,Fail,242.9,40.48333333333333
2057,Male,17,Yes,Quiet,6.39,2.6,53.2,70.0,60.7,71.1,65.7,Pass,402.8,67.13333333333333
5386,Male,18,Yes,Noisy,7.4,1.0,90.4,75.6,77.9,80.9,83.0,Pass,474.6,79.10000000000001
229,Male,16,Yes,Quiet,6.91,3.8,18.1,23.7,54.8,41.7,33.9,Fail,256.5,42.75
2889,Male,15,Yes,Quiet,8.23,4.5,57.3,75.4,73.8,79.0,73.5,Pass,433.9,72.31666666666666
4472,Male,17,Yes,Moderate,7.26,3.6,45.9,60.2,60.2,56.0,54.9,Pass,353.0,58.833333333333336
6064,Female,16,Yes,Quiet,7.69,6.3,43.4,30.2,34.5,30.1,34.5,Fail,236.5,39.41666666666666
7924,Male,15,No,Quiet,6.2,1.5,53.0,37.1,43.9,66.0,49.6,Fail,321.4,53.56666666666666
7649,Male,16,Yes,Moderate,7.45,1.1,53.9,54.0,68.5,64.3,63.2,Pass,336.6,56.1
8381,Male,18,Yes,Noisy,8.84,4.5,45.0,43.0,42.9,52.1,45.4,Fail,282.4,47.06666666666666
209,Male,18,Yes,Moderate,9.95,1.6,59.2,46.9,42.8,38.5,51.2,Pass,312.4,52.06666666666666
2758,Female,17,Yes,Quiet,8.54,1.9,55.0,74.3,62.9,72.8,63.0,Pass,400.4,66.73333333333333
8471,Female,18,Yes,Quiet,7.32,0.6,66.7,44.6,59.4,61.1,55.2,Pass,336.1,56.01666666666667
2948,Female,16,Yes,Quiet,8.34,2.9,53.2,41.2,31.7,59.3,47.6,Fail,287.5,47.91666666666666
7116,Male,17,Yes,Quiet,6.64,3.5,39.1,33.2,37.8,30.0,33.6,Fail,239.7,39.95
6330,Female,17,Yes,Quiet,7.11,4.5,41.9,43.6,54.1,46.7,49.6,Fail,302.8,50.46666666666667
1728,Female,15,No,Moderate,6.74,3.6,25.0,13.6,28.9,31.1,27.1,Fail,200.0,33.333333333333336
4176,Male,17,Yes,Noisy,6.33,1.8,37.5,55.5,40.3,57.4,50.5,Pass,294.20000000000005,49.03333333333334
337,Male,16,Yes,Quiet,6.66,3.5,56.2,48.4,52.0,50.4,52.6,Pass,326.6,54.43333333333334
4984,Female,15,Yes,Quiet,6.2,2.4,43.2,43.3,42.8,49.7,45.0,Fail,292.6,48.76666666666667
6878,Female,17,Yes,Quiet,7.26,4.4,35.3,40.9,45.7,42.7,40.8,Fail,287.4,47.9
7248,Male,18,No,Quiet,5.17,1.8,47.4,43.3,45.1,52.9,50.7,Pass,339.4,56.56666666666666
8452,Female,18,Yes,Quiet,8.27,2.5,37.2,30.0,30.7,30.0,32.9,Fail,239.5,39.91666666666666
1226,Male,16,Yes,Moderate,7.3,1.0,70.7,63.2,78.3,53.4,66.9,Pass,411.9,68.64999999999999
7608,Male,16,Yes,Moderate,8.47,1.4,54.2,64.6,53.4,51.9,57.6,Pass,352.7,58.78333333333333
6827,Male,17,Yes,Noisy,6.81,2.8,29.8,21.0,40.8,30.0,31.1,Fail,219.4,36.56666666666666
3540,Female,18,Yes,Quiet,7.64,4.3,57.1,45.9,40.7,39.1,46.9,Fail,294.4,49.06666666666666
5868,Female,16,Yes,Quiet,8.2,1.7,50.1,55.9,56.7,55.9,53.7,Pass,322.7,53.78333333333333
2111,Male,18,Yes,Moderate,7.24,3.3,45.0,47.2,49.8,61.3,51.1,Pass,333.1,55.51666666666667
2691,Male,17,No,Quiet,6.35,0.0,62.1,53.7,51.4,56.4,58.1,Pass,347.40000000000003,57.900000000000006
7153,Male,15,Yes,Quiet,6.5,3.6,67.3,52.7,59.9,65.9,64.2,Pass,401.7,66.95
3707,Female,17,Yes,Quiet,6.06,2.7,42.7,54.6,49.2,69.8,52.0,Pass,336.8,56.13333333333333
1017,Male,18,Yes,Quiet,7.29,4.0,32.4,17.0,26.8,18.8,23.1,Fail,182.6,30.433333333333334
8511,Female,16,Yes,Quiet,7.11,2.6,46.2,48.0,50.5,32.7,45.1,Fail,303.1,50.51666666666666
2807,Male,18,Yes,Moderate,6.89,2.2,80.8,70.2,61.2,57.2,68.0,Pass,404.8,67.46666666666665
5015,Male,18,Yes,Moderate,7.32,6.2,28.6,22.6,31.6,13.8,23.7,Fail,191.3,31.883333333333336
1928,Female,18,Yes,Quiet,6.46,1.5,44.2,49.4,50.6,36.3,44.1,Fail,318.4,53.06666666666666
350,Female,15,Yes,Moderate,5.37,2.0,41.2,50.0,50.4,48.1,48.6,Fail,302.29999999999995,50.383333333333326
5173,Female,18,Yes,Noisy,7.09,2.3,41.3,49.3,42.3,64.7,49.7,Fail,316.29999999999995,52.71666666666666
4192,Female,16,Yes,Quiet,7.09,3.6,46.7,53.2,52.7,58.9,54.2,Pass,323.80000000000007,53.96666666666668
1934,Male,18,No,Quiet,7.26,3.1,57.0,63.6,58.6,59.7,63.8,Pass,367.5,61.25
6901,Male,17,Yes,Noisy,7.47,2.9,47.8,38.5,36.9,35.7,36.6,Fail,274.4,45.73333333333333
4823,Female,15,Yes,Moderate,5.99,0.6,85.2,78.7,76.1,67.7,76.5,Pass,448.0,74.66666666666667
564,Female,15,Yes,Moderate,7.56,3.0,39.6,42.4,28.5,43.7,40.6,Fail,248.5,41.41666666666666
1582,Male,16,Yes,Noisy,7.89,2.0,57.5,50.6,55.1,42.5,52.1,Pass,329.8,54.96666666666667
4694,Female,16,Yes,Noisy,8.71,4.2,83.3,73.5,80.4,77.2,81.9,Pass,462.80000000000007,77.13333333333334
2175,Male,15,Yes,Moderate,5.9,4.7,33.8,53.2,41.9,49.1,42.4,Fail,298.1,49.68333333333334
7028,Female,15,No,Moderate,6.06,2.0,49.6,36.7,34.0,38.7,43.8,Fail,244.6,40.76666666666667
4880,Male,16,Yes,Moderate,8.67,0.9,46.9,59.3,56.8,47.4,49.9,Fail,334.9,55.81666666666666
2228,Male,16,Yes,Noisy,7.45,4.5,24.8,40.3,30.7,28.5,29.1,Fail,226.9,37.81666666666667
1115,Male,18,Yes,Moderate,5.57,2.8,49.8,38.1,35.1,56.9,45.3,Fail,315.0,52.5
3126,Female,17,Yes,Moderate,7.3,1.8,59.1,51.4,58.3,42.2,54.9,Pass,361.8,60.29999999999999
3544,Male,16,Yes,Moderate,7.91,1.8,62.6,63.7,49.8,50.7,57.3,Pass,371.8,61.96666666666667
5048,Female,16,Yes,Moderate,7.81,2.0,42.1,55.2,44.2,59.9,50.0,Pass,312.0,52.0
7476,Female,18,Yes,Moderate,8.47,3.4,59.0,49.7,43.4,45.6,50.7,Pass,332.79999999999995,55.46666666666666
821,Female,17,Yes,Noisy,6.78,0.2,84.8,69.3,68.5,81.8,75.0,Pass,433.6,72.26666666666667
6532,Male,17,Yes,Quiet,5.91,2.9,60.2,65.1,50.4,59.5,59.7,Pass,351.1,58.51666666666666
2272,Male,18,No,Moderate,7.67,0.0,81.4,62.8,79.6,76.3,73.9,Pass,466.6,77.76666666666667
5545,Female,15,Yes,Quiet,5.83,4.0,24.1,42.9,50.3,51.2,42.6,Fail,261.7,43.61666666666667
81,Female,16,No,Moderate,7.52,1.6,73.1,54.5,75.8,75.3,75.8,Pass,449.3,74.88333333333334
1323,Female,15,Yes,Moderate,6.15,1.7,49.5,69.4,44.7,51.1,52.6,Pass,311.3,51.88333333333333
9405,Male,18,Yes,Quiet,5.31,1.8,49.8,45.5,46.7,44.4,45.6,Fail,299.2,49.86666666666667
1614,Female,16,Yes,Quiet,7.73,2.9,44.1,43.4,25.9,24.9,33.6,Fail,225.4,37.56666666666667
831,Male,15,Yes,Quiet,5.52,3.5,58.5,55.0,43.7,54.2,53.4,Pass,336.6,56.1
3883,Female,16,Yes,Moderate,6.06,3.2,47.7,56.4,60.6,40.1,54.3,Pass,301.7,50.28333333333333
8641,Female,17,Yes,Noisy,6.65,3.8,40.5,46.3,41.9,39.6,42.2,Fail,276.8,46.13333333333333
4464,Female,18,Yes,Quiet,5.97,2.8,34.5,36.1,32.4,39.4,36.4,Fail,228.9,38.15
5339,Female,15,Yes,Moderate,6.11,0.4,79.7,76.1,63.3,62.5,66.3,Pass,411.6,68.60000000000001
8066,Female,15,Yes,Noisy,6.34,3.6,43.9,74.1,50.5,75.9,61.4,Pass,401.9,66.98333333333333
1649,Female,17,Yes,Quiet,6.17,2.6,48.1,49.7,37.6,41.9,47.5,Fail,296.5,49.41666666666666
4065,Male,16,No,Quiet,7.28,1.2,57.1,72.6,53.3,71.1,64.0,Pass,359.5,59.91666666666666
9665,Male,15,No,Quiet,7.72,2.0,49.6,50.6,46.7,53.6,50.4,Pass,289.9,48.31666666666666
3038,Male,17,Yes,Noisy,7.97,1.2,46.8,41.7,59.1,48.3,49.4,Fail,307.29999999999995,51.21666666666666
3320,Female,16,Yes,Moderate,5.94,1.0,43.3,42.8,36.2,45.9,45.4,Fail,273.3,45.55
7143,Male,16,Yes,Moderate,6.64,2.7,39.9,32.3,26.8,45.3,35.7,Fail,257.4,42.9
6889,Female,18,Yes,Noisy,7.12,2.7,35.0,49.3,47.2,40.0,39.7,Fail,304.4,50.73333333333333
5092,Female,18,Yes,Quiet,7.48,3.8,36.9,38.5,49.0,51.8,45.4,Fail,305.9,50.98333333333333
3720,Male,16,Yes,Moderate,6.52,2.8,35.9,43.9,38.8,30.1,39.8,Fail,231.8,38.63333333333333
2423,Male,15,No,Quiet,7.64,1.4,68.7,64.4,70.8,67.3,64.9,Pass,390.7000000000001,65.11666666666667
749,Female,18,Yes,Moderate,5.45,2.1,62.9,52.1,37.7,49.7,53.1,Pass,334.6,55.76666666666666
5271,Male,17,Yes,Moderate,9.02,5.3,36.3,40.4,40.0,26.2,36.4,Fail,259.0,43.16666666666666
2373,Female,16,Yes,Quiet,8.1,0.0,90.1,79.9,80.9,79.2,83.3,Pass,496.1,82.68333333333334
4693,Female,16,Yes,Moderate,8.94,1.7,42.1,45.4,38.1,63.4,50.7,Pass,324.6,54.1
9879,Female,16,No,Quiet,8.45,3.4,65.0,45.8,37.9,47.0,48.2,Fail,320.0,53.333333333333336
8370,Male,16,Yes,Quiet,6.89,4.6,50.1,46.4,42.5,53.6,47.7,Fail,310.8,51.8
7319,Female,16,Yes,Moderate,7.84,2.7,35.2,39.6,28.9,43.6,38.0,Fail,258.5,43.083333333333336
4368,Female,16,Yes,Moderate,9.73,3.3,42.7,52.8,41.0,58.9,49.1,Fail,307.8,51.3
6785,Female,17,Yes,Quiet,7.05,3.2,51.4,42.6,58.5,40.0,46.7,Fail,308.29999999999995,51.383333333333326
7401,Female,15,Yes,Noisy,6.43,0.0,38.7,58.8,36.5,56.6,47.1,Fail,278.5,46.41666666666666
1139,Male,16,Yes,Quiet,7.83,3.6,53.7,52.9,56.6,53.5,50.5,Pass,356.6,59.43333333333334
7631,Female,18,Yes,Noisy,7.37,1.9,63.6,58.7,57.4,55.8,51.7,Pass,340.2,56.7
2231,Male,15,Yes,Moderate,7.11,1.2,49.2,65.6,53.9,73.3,62.3,Pass,389.7000000000001,64.95
2164,Female,18,No,Quiet,7.48,1.7,96.9,78.9,79.1,88.0,82.6,Pass,510.5,85.08333333333333
5217,Male,15,Yes,Moderate,5.44,1.9,30.0,44.7,30.3,37.5,35.0,Fail,233.0,38.833333333333336
9444,Female,16,Yes,Moderate,6.06,4.7,45.6,62.2,48.9,53.8,52.1,Pass,332.6,55.43333333333334
9237,Male,18,Yes,Noisy,8.31,0.6,35.7,45.9,38.8,24.6,35.6,Fail,260.6,43.43333333333334
4561,Female,15,Yes,Moderate,5.61,1.3,31.5,42.0,47.7,47.6,41.2,Fail,290.9,48.48333333333333
1570,Female,16,Yes,Moderate,7.94,3.5,57.9,59.6,55.5,66.6,60.2,Pass,362.3,60.38333333333333
172,Male,18,Yes,Quiet,7.41,1.0,48.0,50.1,58.4,57.1,56.6,Pass,354.1,59.01666666666667
7163,Female,17,Yes,Noisy,8.59,3.1,51.8,53.6,52.6,47.4,48.5,Fail,343.3,57.21666666666667
2087,Male,16,Yes,Noisy,7.62,2.1,82.4,64.3,84.9,75.8,74.7,Pass,473.3,78.88333333333333
4667,Female,15,Yes,Quiet,7.58,5.8,20.7,28.8,28.1,35.2,26.9,Fail,223.0,37.16666666666666
4565,Female,18,Yes,Moderate,6.76,1.8,47.7,42.7,55.2,61.2,55.9,Pass,342.1,57.01666666666667
7089,Female,18,Yes,Quiet,6.03,5.9,56.2,44.8,71.1,35.7,53.9,Pass,352.6,58.76666666666667
6569,Male,17,Yes,Quiet,6.47,3.1,43.2,40.7,37.5,34.0,36.7,Fail,229.90000000000003,38.31666666666667
4783,Female,18,Yes,Noisy,7.31,2.6,46.0,60.2,55.6,67.2,56.3,Pass,347.7,57.95
2684,Female,17,Yes,Moderate,7.82,1.8,52.9,39.7,45.8,62.0,47.4,Fail,309.6,51.6
1832,Female,18,Yes,Noisy,6.0,2.0,43.1,39.2,35.8,37.5,39.5,Fail,256.20000000000005,42.70000000000001
8546,Female,17,Yes,Noisy,8.48,2.7,52.3,48.7,54.1,36.9,48.0,Fail,324.3,54.05
5065,Female,16,No,Noisy,5.92,2.9,31.2,31.6,42.7,40.0,35.9,Fail,239.6,39.93333333333334
9130,Male,18,Yes,Quiet,5.71,2.4,50.0,56.8,48.6,43.9,50.7,Pass,295.3,49.21666666666667
9355,Male,17,Yes,Quiet,7.27,1.5,75.8,62.8,77.4,57.0,66.2,Pass,411.3,68.55
4412,Male,17,Yes,Noisy,7.22,2.9,57.1,63.3,57.2,57.4,56.1,Pass,351.0,58.5
7207,Male,18,Yes,Moderate,8.33,0.9,77.0,51.0,60.6,65.7,61.4,Pass,389.9,64.98333333333333
9890,Male,17,Yes,Quiet,6.72,2.4,52.1,47.5,42.4,54.7,49.3,Fail,307.3,51.21666666666667
834,Male,15,Yes,Quiet,6.51,4.6,42.4,29.6,44.4,41.4,41.5,Fail,256.8,42.8
6821,Male,18,Yes,Moderate,7.07,4.5,39.2,37.1,43.7,52.2,44.6,Fail,291.5,48.583333333333336
3781,Male,15,Yes,Noisy,7.1,0.9,25.0,25.7,17.7,23.1,23.9,Fail,174.2,29.03333333333333
9012,Female,17,Yes,Noisy,6.44,1.3,36.8,39.3,43.7,47.2,39.6,Fail,271.0,45.16666666666666
7499,Female,17,Yes,Quiet,7.02,2.2,45.6,60.9,57.0,45.7,52.4,Pass,314.9,52.48333333333333
3424,Male,16,Yes,Quiet,5.9,3.5,69.4,54.0,66.6,50.8,59.0,Pass,387.6,64.60000000000001
65,Female,17,Yes,Noisy,7.71,3.0,28.5,26.2,27.2,12.8,24.7,Fail,177.5,29.58333333333333
